"country","country.code","super.region","region","sex","age","pop","alcohol.use","drug.use","high.meat","low.exercise","smoking"
"Cape Verde","CPV","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",145014,6.759646203,0.7641697266,0.09208973779,1.043953398,2.207025136
"Cape Verde","CPV","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",27055.03615,0.7063601515,0.02568590105,NA,NA,NA
"Cape Verde","CPV","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",51043,0.6140459845,0.0399428302,NA,NA,NA
"Cape Verde","CPV","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",148590,30.341450474,10.063256923,0.09999154145,1.193267599,10.803768964
"Cape Verde","CPV","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",26404.16009,0.4875051673,0.03145899257,NA,NA,NA
"Cape Verde","CPV","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",7529,331.094954163,32.962972182,3.978214227,221.27374541,769.475614652
"Cape Verde","CPV","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",31323,48.295714078,1.645704106,1.255370989,22.042350611,47.575842473
"Cape Verde","CPV","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",11183,170.20793166,3.936012581,4.291718869,227.417540736,232.591084205
"Chad","TCD","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",91535,282.953865826,27.271814179,3.529394598,226.732506417,656.300922856
"Chad","TCD","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",487864,83.125988021,4.524689211,1.405412604,42.401676183,63.77697573
"Chad","TCD","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",111229,142.350560054,5.324392259,3.190819189,258.350372314,215.499172918
"Chad","TCD","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",1340854.497,0.5937437891,0.4280424491,NA,NA,NA
"Chad","TCD","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",2050259,0.8801759577,0.2955748869,NA,NA,NA
"Chad","TCD","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",3116228,41.113424231,9.439754649,0.1212425445,2.20639904,16.268466425
"Chad","TCD","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",1317224.329,0.500557644,0.458453087,NA,NA,NA
"Chad","TCD","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",441053,185.793859418,20.801112987,1.675532621,50.277175615,220.904638991
"Chad","TCD","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",2016123,0.5576552212,0.3126057891,NA,NA,NA
"Chad","TCD","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",3090834,8.255043213,3.041528362,0.08105600386,1.182491178,1.932152918
"Cote d'Ivoire","CIV","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",1045661,199.862453155,23.469999724,0.7816254765,66.619517747,267.94411242
"Cote d'Ivoire","CIV","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",2968406,0.3460995686,0.4636642643,NA,NA,NA
"Cote d'Ivoire","CIV","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",5313898,7.560312952,3.68920264,0.05294896255,1.700786561,1.207366586
"Cote d'Ivoire","CIV","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",1839692.639,0.3471504897,0.583648125,NA,NA,NA
"Cote d'Ivoire","CIV","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",1813862.457,0.2871123343,0.6239941285,NA,NA,NA
"Cote d'Ivoire","CIV","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",3006858,0.6845940334,0.4392506071,NA,NA,NA
"Cote d'Ivoire","CIV","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",5443612,44.752794201,12.728008733,0.06699939945,3.56569617,27.560789022
"Cote d'Ivoire","CIV","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",171314,126.564200036,5.611186134,1.811203765,259.851501323,309.511576779
"Cote d'Ivoire","CIV","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",204799,327.468966134,27.797769872,1.475060162,250.398530625,395.96115239
"Cote d'Ivoire","CIV","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",879941,70.107827196,4.931815056,0.8001744391,47.274533426,57.386816479
"The Gambia","GMB","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",66326,143.354292959,21.361857944,0.07531500614,35.883276723,232.022837736
"The Gambia","GMB","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",274406,0.1904474971,0.1774307975,NA,NA,NA
"The Gambia","GMB","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",468907,5.609405343,1.5130463,0.004224538941,0.922297022,0.5944204986
"The Gambia","GMB","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",66984,69.706869544,4.759414151,0.07235796033,29.466632986,26.358629111
"The Gambia","GMB","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",13945,178.42061352,7.314597315,0.1663754119,195.616576821,102.751830127
"The Gambia","GMB","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",14081,290.268566459,33.297055052,0.1631105874,174.254155718,627.32337974
"The Gambia","GMB","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",190188.2806,0.1189800628,0.282216115,NA,NA,NA
"The Gambia","GMB","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",278863,0.3645243623,0.1674563464,NA,NA,NA
"The Gambia","GMB","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",441187,22.058312607,8.359309868,0.005587324736,1.431134569,20.390859572
"The Gambia","GMB","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",185870.3321,0.08151567386,0.3041927812,NA,NA,NA
"Ghana","GHA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",3361487,0.5087080808,0.2266114279,NA,NA,NA
"Ghana","GHA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",6778815,41.957802023,10.365692287,0.03159912296,1.726484879,10.917278269
"Ghana","GHA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",1987471.047,0.1233685111,0.2133664111,NA,NA,NA
"Ghana","GHA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",2075843.783,0.1414933308,0.1932109399,NA,NA,NA
"Ghana","GHA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",1193961,217.714183964,20.83825093,0.4525691566,38.094646879,184.349506162
"Ghana","GHA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",3222264,0.3233637017,0.2454525429,NA,NA,NA
"Ghana","GHA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",6950962,8.768883708,2.026732363,0.01586403329,1.650624472,1.371666713
"Ghana","GHA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",229508,387.599272653,32.370680128,0.8265394172,172.152777668,573.112163693
"Ghana","GHA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",1312766,68.916380405,2.656707147,0.205768356,36.684219958,28.299572296
"Ghana","GHA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",304145,96.091406886,2.854103332,0.4707431799,250.119925477,198.130193166
"Guinea","GIN","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",543202,87.321788305,22.849997913,0.08790661354,49.061194295,217.283517122
"Guinea","GIN","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",1645702,0.09839712902,0.2007533567,NA,NA,NA
"Guinea","GIN","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",2932170,4.733728565,2.035112084,0.005891941512,1.263613558,2.963871884
"Guinea","GIN","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",100090,147.415173706,28.85798167,0.1712976768,220.841635019,374.057563022
"Guinea","GIN","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",575886,48.270873958,4.206229278,0.08966488849,37.84163855,64.330507303
"Guinea","GIN","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",118759,119.997293223,5.480370601,0.1830064662,209.063873626,145.504169632
"Guinea","GIN","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",1011272.192,0.08216046012,0.1314616156,NA,NA,NA
"Guinea","GIN","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",1671341,0.150978849,0.1901801625,NA,NA,NA
"Guinea","GIN","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",2975798,15.964126214,9.521138418,0.007357285625,2.437813055,29.75189127
"Guinea","GIN","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",999449.5284,0.0688901082,0.1416884174,NA,NA,NA
"Guinea-Bissau","GNB","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",147756.282,0.3542389095,0.4303509741,NA,NA,NA
"Guinea-Bissau","GNB","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",231406,0.7496747457,0.497528481,NA,NA,NA
"Guinea-Bissau","GNB","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",445132,44.990863535,12.598159083,0.1186517125,4.122578321,29.580047703
"Guinea-Bissau","GNB","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",145208.1009,0.4465634902,0.4613817509,NA,NA,NA
"Guinea-Bissau","GNB","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",79653,218.914775178,23.988440807,1.315623831,69.722661283,302.934483625
"Guinea-Bissau","GNB","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",232153,0.5807905836,0.5265467735,NA,NA,NA
"Guinea-Bissau","GNB","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",448036,17.702839978,4.263625306,0.1360165243,3.531213224,6.754842616
"Guinea-Bissau","GNB","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",14571,342.369009741,28.552036383,2.495818808,252.295983955,624.829903245
"Guinea-Bissau","GNB","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",86877,126.529065892,5.948397666,1.517803594,68.61294969,89.353061048
"Guinea-Bissau","GNB","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",17702,253.631942905,6.699963706,3.006278712,321.738515049,220.817886293
"Liberia","LBR","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",181446,181.194907054,15.292325406,0.1659641839,44.237007387,180.261954665
"Liberia","LBR","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",589819,0.3610619842,0.2122340675,NA,NA,NA
"Liberia","LBR","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",1059779,10.20011332,2.293125181,0.01070378701,1.907557998,1.273405451
"Liberia","LBR","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",35940,393.674615771,22.080459166,0.3751911436,211.122026667,485.868938267
"Liberia","LBR","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",198240,111.70146754,3.916037167,0.1864940828,58.459618594,48.411745229
"Liberia","LBR","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",42635,269.894278608,4.870709381,0.4070586328,310.260476544,120.774842799
"Liberia","LBR","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",360732.6523,0.3813707508,0.1561489853,NA,NA,NA
"Liberia","LBR","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",614268,0.6073815712,0.2007097464,NA,NA,NA
"Liberia","LBR","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",1080186,32.374617876,7.368390652,0.01295813945,1.998811786,11.933260248
"Liberia","LBR","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",345386.4368,0.3224723287,0.1688571842,NA,NA,NA
"Mali","MLI","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",2490372,0.1022139486,0.1720003979,NA,NA,NA
"Mali","MLI","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",3845635,4.099718717,1.871349195,0.1128900522,1.78906248,1.394439641
"Mali","MLI","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",1648415.158,0.09464732216,0.3178372253,NA,NA,NA
"Mali","MLI","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",2602835,0.1512818585,0.1628471182,NA,NA,NA
"Mali","MLI","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",3972683,10.132214084,7.202817505,0.09464128539,1.770916242,10.428094538
"Mali","MLI","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",1591175.086,0.08207389328,0.3409035116,NA,NA,NA
"Mali","MLI","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",532769,69.146382157,20.611329819,1.094753043,38.259490975,125.345552806
"Mali","MLI","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",624493,47.990304301,4.714512397,1.481567415,46.457373537,32.777705928
"Mali","MLI","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",144523,118.459621444,5.825348126,3.296980503,276.672211476,76.634954894
"Mali","MLI","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",115128,136.643473525,28.859375743,2.759388553,223.944545723,314.444722608
"Mauritania","MRT","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",31565,70.826063165,22.643149714,5.139477435,250.410381705,377.524038777
"Mauritania","MRT","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",190865,15.967187937,2.641439278,3.249934889,65.532675944,44.995851931
"Mauritania","MRT","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",44093,46.664560796,4.477423863,8.573151717,371.254561469,121.003296226
"Mauritania","MRT","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",177727,30.455910019,12.83261663,1.835475814,49.877079437,137.358950451
"Mauritania","MRT","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",505717,0.01474066096,0.07365603096,NA,NA,NA
"Mauritania","MRT","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",984496,1.4104824,0.7882084901,0.191775348,2.6089534,2.612074422
"Mauritania","MRT","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",315245.9513,0.01294527294,0.01329515271,NA,NA,NA
"Mauritania","MRT","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",302986.1818,0.01054185859,0.01652082631,NA,NA,NA
"Mauritania","MRT","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",520894,0.02580685248,0.07034971645,NA,NA,NA
"Mauritania","MRT","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",1011125,5.36243715,6.839909474,0.1458808129,3.148336327,14.639963047
"Niger","NER","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",869233,54.877914954,15.417554823,1.470423285,38.070598384,105.179182719
"Niger","NER","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",2882715,0.07070632364,0.1445804742,NA,NA,NA
"Niger","NER","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",4086752,3.058833681,1.046484704,0.07986534456,0.9871585462,0.6937420949
"Niger","NER","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",2092790.332,0.04568506995,0.07847186794,NA,NA,NA
"Niger","NER","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",3014736,0.1060594172,0.1366329229,NA,NA,NA
"Niger","NER","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",3907422,10.530289728,5.808609421,0.1128109943,2.016633334,13.177595974
"Niger","NER","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",2006992.785,0.03636010604,0.08554769124,NA,NA,NA
"Niger","NER","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",716046,31.846409547,3.136898158,1.413939844,32.341154292,19.810463709
"Niger","NER","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",124263,119.507103227,22.378524591,3.605772508,183.288566768,220.20668257
"Niger","NER","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",153198,97.009871388,4.714459283,3.623102384,186.390976887,69.635832915
"Nigeria","NGA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",1247198,397.219881415,28.453129926,0.2308938974,140.335562173,310.263456777
"Nigeria","NGA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",7578853,71.545579704,7.549882139,0.1019887577,24.213927099,29.273878317
"Nigeria","NGA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",1386263,203.948491253,5.562312072,0.2597196954,155.367318075,149.051961489
"Nigeria","NGA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",7303615,165.571842808,23.307021183,0.09402114074,28.164795367,94.167742645
"Nigeria","NGA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",23900000,0.3165471526,1.013987821,NA,NA,NA
"Nigeria","NGA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",41362595,6.581701018,7.951931184,0.006107680406,0.8721718586,0.614310693
"Nigeria","NGA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",16047682.16,0.3572115929,1.936762419,NA,NA,NA
"Nigeria","NGA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",15289643.71,0.3376780342,2.097706238,NA,NA,NA
"Nigeria","NGA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",25200000,0.4799772341,0.9594343283,NA,NA,NA
"Nigeria","NGA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",43174313,28.145272518,15.032247757,0.007352344511,1.354022424,7.027920947
"Sao Tome and Principe","STP","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",5988,191.913219169,9.859257261,0.6562958788,28.19247311,256.581744179
"Sao Tome and Principe","STP","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",25596,0.2950056796,9.88770732e-05,NA,NA,NA
"Sao Tome and Principe","STP","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",45493,17.0706262,0.3433583061,0.02479618786,1.576221985,5.110168786
"Sao Tome and Principe","STP","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",15337.20937,0.53985259,0.002274851241,NA,NA,NA
"Sao Tome and Principe","STP","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",25967,0.6531277904,0.0001056662979,NA,NA,NA
